ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
278.056962,fe80::e8ff:97da:2f7f:abb3,135,ff02::1:ff00:f72,136,icmp,-,-,-,OTH,1,72,0,0
278.057173,fe80::da58:d7ff:fe00:f72,136,fe80::e8ff:97da:2f7f:abb3,135,icmp,-,-,-,OTH,1,72,0,0
302.716098,192.168.1.115,60011,54.243.215.204,80,tcp,32.785234,400,509,RSTO,6,652,4,673
301.934344,192.168.1.115,59998,195.154.148.18,80,tcp,33.567332,440,939,RSTO,7,744,5,2090
283.064783,fe80::da58:d7ff:fe00:f72,135,fe80::e8ff:97da:2f7f:abb3,136,icmp,0.000099,24,24,OTH,1,72,1,72
342.788472,192.168.1.115,60043,41.108.179.197,1177,tcp,2.997504,0,0,S0,2,104,0,0
298.799068,192.168.1.115,49168,104.16.236.23,80,tcp,46.717,429,9311,RSTO,6,681,11,9763
342.786653,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,56053,fd2d:ab8c:225::1,53,udp,0.00038,34,50,SF,1,82,1,98
342.787538,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,49415,fd2d:ab8c:225::1,53,udp,0.000455,34,94,SF,1,82,1,142
351.78483,192.168.1.115,60043,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
304.434167,192.168.1.115,3,8.8.8.8,3,icmp,-,-,-,OTH,1,316,0,0
273.615956,192.168.1.2,5,192.168.1.115,1,icmp,31.052146,1086,0,OTH,5,1226,0,0
302.960395,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,1,fd2d:ab8c:225::1,4,icmp,2.415017,923,0,OTH,3,1067,0,0
298.633745,192.168.1.115,49167,216.58.201.78,80,tcp,61.903211,1208,12763,RSTO,9,1580,12,13255
297.689961,192.168.1.115,49165,172.217.23.226,80,tcp,62.847298,419,20303,RSTO,9,791,17,20995
305.378462,192.168.1.115,60034,92.123.140.25,80,tcp,60.135913,301,51277,RSTO,11,753,38,52809
304.152714,192.168.1.115,60033,54.149.124.73,80,tcp,61.391731,938,1178,RSTO,7,1230,5,1390
302.815129,192.168.1.115,60013,216.58.201.70,443,tcp,62.729736,735,4949,RSTO,8,1067,7,5241
303.24619,192.168.1.115,60025,46.137.175.205,80,tcp,62.298916,921,1740,RSTO,7,1225,6,2924
303.659716,192.168.1.115,60029,52.57.198.59,80,tcp,61.885633,572,645,RSTO,7,876,5,1502
303.65941,192.168.1.115,60028,52.57.198.59,80,tcp,61.886136,605,661,RSTO,7,909,5,1534
303.659114,192.168.1.115,60027,52.57.198.59,80,tcp,61.886628,520,852,RSTO,7,824,5,1916
303.658764,192.168.1.115,60026,52.57.198.59,443,tcp,61.887255,1544,6361,RSTO,14,2152,13,8380
302.438864,192.168.1.115,60007,23.63.235.163,80,tcp,63.107433,641,1795,RSTO,5,853,4,1967
302.439834,192.168.1.115,60009,23.63.235.163,80,tcp,63.106676,640,1795,RSTO,5,852,4,1967
302.36245,192.168.1.115,60005,151.101.37.108,80,tcp,63.184304,718,1171,RSTO,6,982,4,2514
302.382496,192.168.1.115,60006,216.58.201.70,443,tcp,63.164587,1014,4469,RSTO,8,1346,7,4761
302.314293,192.168.1.115,60004,151.101.37.108,80,tcp,63.233029,604,65236,RSTO,23,1536,47,67128
302.844635,192.168.1.115,60017,52.0.95.231,80,tcp,62.702924,767,767,RSTO,6,1019,4,939
302.844132,192.168.1.115,60015,52.0.95.231,80,tcp,62.703624,750,767,RSTO,6,1002,4,939
302.844344,192.168.1.115,60016,52.0.95.231,80,tcp,62.703606,772,432,RSTO,6,1024,4,604
302.845333,192.168.1.115,60021,52.0.95.231,80,tcp,62.702822,748,767,RSTO,6,1000,4,939
303.031198,192.168.1.115,60023,52.0.95.231,80,tcp,62.517151,748,767,RSTO,6,1000,4,939
302.845136,192.168.1.115,60020,52.0.95.231,80,tcp,62.703408,1522,1534,RSTO,7,1814,5,1746
302.844976,192.168.1.115,60019,52.0.95.231,80,tcp,62.70376,1645,1534,RSTO,7,1937,5,1746
302.844778,192.168.1.115,60018,52.0.95.231,80,tcp,62.704151,768,994,RSTO,6,1020,4,1166
301.960436,192.168.1.115,60001,176.34.135.1,80,tcp,63.588725,823,906,RSTO,7,1115,5,1110
301.94449,192.168.1.115,59999,172.217.23.194,80,tcp,63.604915,834,2178,RSTO,6,1098,5,3638
301.888694,192.168.1.115,49185,185.29.133.52,80,tcp,63.660958,971,1268,RSTO,6,1235,5,2121
302.959568,192.168.1.115,60022,54.76.155.13,80,tcp,62.590319,1143,1419,RSTO,7,1447,6,2372
301.296342,192.168.1.115,49175,52.54.8.112,80,tcp,64.253781,1090,1802,RSTO,7,1382,5,2014
300.953003,192.168.1.115,49172,151.101.37.108,80,tcp,64.597425,950,31311,RSTO,15,1562,25,32323
301.684323,192.168.1.115,49177,52.94.216.48,80,tcp,63.86637,508,229,RSTO,5,720,3,357
300.779849,192.168.1.115,49169,13.32.23.84,80,tcp,64.771089,403,4465,RSTO,5,615,6,4717
366.060276,192.168.1.115,60044,41.108.179.197,1177,tcp,3.009277,0,0,S0,2,104,0,0
306.594332,192.168.1.115,60036,85.31.204.81,80,tcp,60.161551,357,609,RSTO,5,569,2,701
301.033974,192.168.1.115,49174,151.101.36.175,80,tcp,69.517387,2358,422705,RSTO,117,7062,298,435446
306.406363,192.168.1.115,60035,85.31.204.81,80,tcp,64.145293,342,3475,RSTO,5,554,4,3647
365.789354,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,60668,fd2d:ab8c:225::1,53,udp,0.154194,34,50,SF,1,82,1,98
365.944102,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,59074,fd2d:ab8c:225::1,53,udp,0.115565,34,94,SF,1,82,1,142
375.077875,192.168.1.115,60044,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
389.083877,192.168.1.115,60045,41.108.179.197,1177,tcp,2.998915,0,0,S0,2,104,0,0
389.082055,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,64894,fd2d:ab8c:225::1,53,udp,0.000403,34,50,SF,1,82,1,98
389.082944,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,49367,fd2d:ab8c:225::1,53,udp,0.00044,34,94,SF,1,82,1,142
398.080787,192.168.1.115,60045,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
347.801019,fe80::e8ff:97da:2f7f:abb3,135,ff02::1:ff00:f72,136,icmp,-,-,-,OTH,1,72,0,0
287.853699,192.168.1.115,49161,85.31.204.81,443,tcp,123.797298,35441,5601,RSTR,38,36975,26,6677
412.114528,192.168.1.115,60046,41.108.179.197,1177,tcp,3.001081,0,0,S0,2,104,0,0
412.112622,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,55035,fd2d:ab8c:225::1,53,udp,0.00038,34,50,SF,1,82,1,98
412.113497,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,62441,fd2d:ab8c:225::1,53,udp,0.000475,34,94,SF,1,82,1,142
363.73555,fe80::da58:d7ff:fe00:f72,134,ff02::1,133,icmp,-,-,-,OTH,1,184,0,0
421.113985,192.168.1.115,60046,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
435.151027,192.168.1.115,60047,41.108.179.197,1177,tcp,3.007554,0,0,S0,2,104,0,0
435.118972,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,53325,fd2d:ab8c:225::1,53,udp,0.030428,34,149,SF,1,82,1,197
435.149961,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,64765,fd2d:ab8c:225::1,53,udp,0.000527,34,94,SF,1,82,1,142
444.157699,192.168.1.115,60047,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
393.848774,fe80::da58:d7ff:fe00:f72,130,ff02::1,131,icmp,-,-,-,OTH,1,72,0,0
394.120483,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff2b:5398,130,icmp,-,-,-,OTH,1,72,0,0
394.265498,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff62:aec8,130,icmp,-,-,-,OTH,1,72,0,0
395.834403,fe80::1e6f:65ff:fec0:4392,131,ff02::1:ffc0:4392,130,icmp,-,-,-,OTH,1,72,0,0
396.158344,fe80::1e6f:65ff:fec0:4392,131,ff02::fb,130,icmp,-,-,-,OTH,1,72,0,0
396.268734,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff7f:abb3,130,icmp,-,-,-,OTH,1,72,0,0
396.604213,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff20:1e83,130,icmp,-,-,-,OTH,1,72,0,0
399.117685,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff00:4f7,130,icmp,-,-,-,OTH,1,72,0,0
400.263958,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff00:2c6,130,icmp,-,-,-,OTH,1,72,0,0
458.163703,192.168.1.115,60048,41.108.179.197,1177,tcp,2.997928,0,0,S0,2,104,0,0
458.161742,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,63069,fd2d:ab8c:225::1,53,udp,0.000594,34,149,SF,1,82,1,197
458.162822,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,61879,fd2d:ab8c:225::1,53,udp,0.000427,34,94,SF,1,82,1,142
411.031401,fd2d:ab8c:225:0:ac00:3290:42b:5398,135,ff02::1:ff00:1,136,icmp,-,-,-,OTH,1,72,0,0
467.160056,192.168.1.115,60048,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
416.041065,fe80::5dd3:6bb3:7720:1e83,135,ff02::1:ff00:f72,136,icmp,-,-,-,OTH,1,72,0,0
417.574136,fe80::5dd3:6bb3:7720:1e83,131,ff02::c,130,icmp,0.055857,32,0,OTH,2,144,0,0
417.851552,192.168.1.114,58385,239.255.255.250,1900,udp,6.485126,798,0,S0,6,966,0,0
481.177181,192.168.1.115,60049,41.108.179.197,1177,tcp,2.997949,0,0,S0,2,104,0,0
481.174993,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,59589,fd2d:ab8c:225::1,53,udp,0.000634,34,149,SF,1,82,1,197
481.176211,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,54385,fd2d:ab8c:225::1,53,udp,0.000446,34,94,SF,1,82,1,142
490.173647,192.168.1.115,60049,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
347.800745,fe80::da58:d7ff:fe00:f72,135,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,136,icmp,97.472259,72,72,OTH,3,216,3,216
504.210179,192.168.1.115,60050,41.108.179.197,1177,tcp,3.007487,0,0,S0,2,104,0,0
347.801252,fe80::da58:d7ff:fe00:f72,136,fe80::e8ff:97da:2f7f:abb3,135,icmp,102.465041,56,48,OTH,3,200,2,144
504.178126,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,55491,fd2d:ab8c:225::1,53,udp,0.03041,34,149,SF,1,82,1,197
504.209102,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,62098,fd2d:ab8c:225::1,53,udp,0.000552,34,94,SF,1,82,1,142
352.808826,fe80::da58:d7ff:fe00:f72,135,fe80::e8ff:97da:2f7f:abb3,136,icmp,102.464025,72,72,OTH,3,216,3,216
513.216322,192.168.1.115,60050,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
527.2232,192.168.1.115,60051,41.108.179.197,1177,tcp,2.99784,0,0,S0,2,104,0,0
527.221109,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,53639,fd2d:ab8c:225::1,53,udp,0.000634,34,149,SF,1,82,1,197
527.222342,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,59641,fd2d:ab8c:225::1,53,udp,0.000414,34,94,SF,1,82,1,142
478.290309,fd2d:ab8c:225:0:ac00:3290:42b:5398,135,ff02::1:ff00:1,136,icmp,-,-,-,OTH,1,72,0,0
536.219989,192.168.1.115,60051,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
483.304987,fe80::5dd3:6bb3:7720:1e83,135,ff02::1:ff00:f72,136,icmp,-,-,-,OTH,1,72,0,0
550.236632,192.168.1.115,60052,41.108.179.197,1177,tcp,2.997648,0,0,S0,2,104,0,0
550.234454,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,56831,fd2d:ab8c:225::1,53,udp,0.000615,34,149,SF,1,82,1,197
550.23564,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,62686,fd2d:ab8c:225::1,53,udp,0.000453,34,94,SF,1,82,1,142
559.232477,192.168.1.115,60052,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
509.208723,fe80::da58:d7ff:fe00:f72,135,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,136,icmp,0.000291,24,24,OTH,1,72,1,72
513.767177,fe80::e8ff:97da:2f7f:abb3,135,fe80::da58:d7ff:fe00:f72,136,icmp,0.00027,24,16,OTH,1,72,1,64
573.254582,192.168.1.115,60053,41.108.179.197,1177,tcp,3.002395,0,0,S0,2,104,0,0
518.776716,fe80::da58:d7ff:fe00:f72,135,fe80::e8ff:97da:2f7f:abb3,136,icmp,0.00024,24,24,OTH,1,72,1,72
519.288728,fe80::da58:d7ff:fe00:f72,130,ff02::1,131,icmp,-,-,-,OTH,1,72,0,0
521.192463,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff20:1e83,130,icmp,-,-,-,OTH,1,72,0,0
522.692546,fe80::5dd3:6bb3:7720:1e83,131,ff02::c,130,icmp,-,-,-,OTH,1,72,0,0
522.770403,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff00:2c6,130,icmp,-,-,-,OTH,1,72,0,0
573.237736,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,64614,fd2d:ab8c:225::1,53,udp,0.015421,34,149,SF,1,82,1,197
573.253627,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,52400,fd2d:ab8c:225::1,53,udp,0.000453,34,94,SF,1,82,1,142
523.762036,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff62:aec8,130,icmp,-,-,-,OTH,1,72,0,0
524.192567,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff2b:5398,130,icmp,-,-,-,OTH,1,72,0,0
525.23034,fe80::1e6f:65ff:fec0:4392,131,ff02::fb,130,icmp,-,-,-,OTH,1,72,0,0
526.510391,fe80::1e6f:65ff:fec0:4392,131,ff02::1:ffc0:4392,130,icmp,-,-,-,OTH,1,72,0,0
582.256193,192.168.1.115,60053,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
527.267033,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff7f:abb3,130,icmp,-,-,-,OTH,1,72,0,0
528.199687,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff00:4f7,130,icmp,-,-,-,OTH,1,72,0,0
596.262714,192.168.1.115,60055,41.108.179.197,1177,tcp,2.997792,0,0,S0,2,104,0,0
596.260482,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,58295,fd2d:ab8c:225::1,53,udp,0.000655,34,149,SF,1,82,1,197
596.261702,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,51504,fd2d:ab8c:225::1,53,udp,0.00047,34,94,SF,1,82,1,142
307.463834,192.168.1.115,60037,54.247.115.15,80,tcp,2.961481,2792,605,SF,8,3124,6,857
592.880494,192.168.1.115,60054,37.252.172.80,80,tcp,10.055343,2180,845,RSTO,8,2524,6,1942
605.258769,192.168.1.115,60055,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
619.277462,192.168.1.115,60056,41.108.179.197,1177,tcp,2.995954,0,0,S0,2,104,0,0
619.275394,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,61039,fd2d:ab8c:225::1,53,udp,0.000584,34,149,SF,1,82,1,197
619.276515,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,56300,fd2d:ab8c:225::1,53,udp,0.000446,34,94,SF,1,82,1,142
628.272001,192.168.1.115,60056,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
578.264984,fe80::e8ff:97da:2f7f:abb3,135,ff02::1:ff00:f72,136,icmp,-,-,-,OTH,1,72,0,0
642.43674,192.168.1.115,60057,41.108.179.197,1177,tcp,2.999655,0,0,S0,2,104,0,0
642.276788,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,51733,fd2d:ab8c:225::1,53,udp,0.158365,34,149,SF,1,82,1,197
642.435717,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,59177,fd2d:ab8c:225::1,53,udp,0.000507,34,94,SF,1,82,1,142
651.435163,192.168.1.115,60057,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
665.442025,192.168.1.115,60058,41.108.179.197,1177,tcp,2.997917,0,0,S0,2,104,0,0
665.439993,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,60030,fd2d:ab8c:225::1,53,udp,0.000613,34,149,SF,1,82,1,197
665.441168,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,54647,fd2d:ab8c:225::1,53,udp,0.000388,34,94,SF,1,82,1,142
674.448863,192.168.1.115,60058,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
578.264715,fe80::da58:d7ff:fe00:f72,135,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,136,icmp,51.008218,48,48,OTH,2,144,2,144
688.464793,192.168.1.115,60059,41.108.179.197,1177,tcp,2.998188,0,0,S0,2,104,0,0
634.461419,fd2d:ab8c:225:0:ac00:3290:42b:5398,135,ff02::1:ff00:1,136,icmp,-,-,-,OTH,1,72,0,0
578.265222,fe80::da58:d7ff:fe00:f72,136,fe80::e8ff:97da:2f7f:abb3,135,icmp,56.496083,40,24,OTH,2,136,1,72
688.462858,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,54205,fd2d:ab8c:225::1,53,udp,0.000602,34,149,SF,1,82,1,197
688.463941,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,50736,fd2d:ab8c:225::1,53,udp,0.000389,34,94,SF,1,82,1,142
639.465627,fe80::5dd3:6bb3:7720:1e83,135,ff02::1:ff00:f72,136,icmp,-,-,-,OTH,1,72,0,0
583.272694,fe80::da58:d7ff:fe00:f72,135,fe80::e8ff:97da:2f7f:abb3,136,icmp,56.49621,48,48,OTH,2,144,2,144
697.461333,192.168.1.115,60059,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
644.728664,fe80::da58:d7ff:fe00:f72,130,ff02::1,131,icmp,-,-,-,OTH,1,72,0,0
644.744424,fe80::5dd3:6bb3:7720:1e83,131,ff02::c,130,icmp,-,-,-,OTH,1,72,0,0
644.766102,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff00:2c6,130,icmp,-,-,-,OTH,1,72,0,0
647.26964,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff7f:abb3,130,icmp,-,-,-,OTH,1,72,0,0
649.248033,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff20:1e83,130,icmp,-,-,-,OTH,1,72,0,0
651.247232,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff2b:5398,130,icmp,-,-,-,OTH,1,72,0,0
652.767584,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff62:aec8,130,icmp,-,-,-,OTH,1,72,0,0
653.230309,fe80::1e6f:65ff:fec0:4392,131,ff02::fb,130,icmp,-,-,-,OTH,1,72,0,0
653.250175,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff00:4f7,130,icmp,-,-,-,OTH,1,72,0,0
653.934375,fe80::1e6f:65ff:fec0:4392,131,ff02::1:ffc0:4392,130,icmp,-,-,-,OTH,1,72,0,0
711.493555,192.168.1.115,60060,41.108.179.197,1177,tcp,3.002737,0,0,S0,2,104,0,0
711.476786,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,60703,fd2d:ab8c:225::1,53,udp,0.015276,34,149,SF,1,82,1,197
711.492559,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,52801,fd2d:ab8c:225::1,53,udp,0.000521,34,94,SF,1,82,1,142
720.494894,192.168.1.115,60060,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
734.519496,192.168.1.115,60061,41.108.179.197,1177,tcp,3.009872,0,0,S0,2,104,0,0
734.517441,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,55625,fd2d:ab8c:225::1,53,udp,0.000602,34,149,SF,1,82,1,197
734.518571,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,62491,fd2d:ab8c:225::1,53,udp,0.000447,34,94,SF,1,82,1,142
743.538039,192.168.1.115,60061,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
693.46468,fe80::da58:d7ff:fe00:f72,135,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,136,icmp,0.000243,24,24,OTH,1,72,1,72
698.262389,fe80::e8ff:97da:2f7f:abb3,135,fe80::da58:d7ff:fe00:f72,136,icmp,0.000275,24,16,OTH,1,72,1,64
757.544476,192.168.1.115,60062,41.108.179.197,1177,tcp,2.997861,0,0,S0,2,104,0,0
703.272675,fe80::da58:d7ff:fe00:f72,135,fe80::e8ff:97da:2f7f:abb3,136,icmp,0.000241,24,24,OTH,1,72,1,72
757.542364,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,61236,fd2d:ab8c:225::1,53,udp,0.000566,34,149,SF,1,82,1,197
757.543495,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,50963,fd2d:ab8c:225::1,53,udp,0.000451,34,94,SF,1,82,1,142
766.540672,192.168.1.115,60062,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
780.587672,192.168.1.115,60063,41.108.179.197,1177,tcp,2.997732,0,0,S0,2,104,0,0
780.555558,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,61854,fd2d:ab8c:225::1,53,udp,0.030524,34,149,SF,1,82,1,197
780.586649,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,57827,fd2d:ab8c:225::1,53,udp,0.000467,34,94,SF,1,82,1,142
730.824678,fe80::da58:d7ff:fe00:f72,134,ff02::1,133,icmp,-,-,-,OTH,1,184,0,0
789.584295,192.168.1.115,60063,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
803.590825,192.168.1.115,60064,41.108.179.197,1177,tcp,3.007727,0,0,S0,2,104,0,0
803.588738,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,64738,fd2d:ab8c:225::1,53,udp,0.000576,34,149,SF,1,82,1,197
803.589865,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,61710,fd2d:ab8c:225::1,53,udp,0.000425,34,94,SF,1,82,1,142
812.596717,192.168.1.115,60064,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
762.552892,fe80::e8ff:97da:2f7f:abb3,135,ff02::1:ff00:f72,136,icmp,-,-,-,OTH,1,72,0,0
770.168692,fe80::da58:d7ff:fe00:f72,130,ff02::1,131,icmp,-,-,-,OTH,1,72,0,0
770.302375,fe80::5dd3:6bb3:7720:1e83,131,ff02::c,130,icmp,-,-,-,OTH,1,72,0,0
770.594374,fe80::1e6f:65ff:fec0:4392,131,ff02::1:ffc0:4392,130,icmp,-,-,-,OTH,1,72,0,0
770.766711,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff7f:abb3,130,icmp,-,-,-,OTH,1,72,0,0
826.603818,192.168.1.115,60065,41.108.179.197,1177,tcp,2.997576,0,0,S0,2,104,0,0
771.768073,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff62:aec8,130,icmp,-,-,-,OTH,1,72,0,0
771.79907,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff2b:5398,130,icmp,-,-,-,OTH,1,72,0,0
772.769992,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff00:2c6,130,icmp,-,-,-,OTH,1,72,0,0
773.785982,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff00:4f7,130,icmp,-,-,-,OTH,1,72,0,0
775.554416,fe80::1e6f:65ff:fec0:4392,131,ff02::fb,130,icmp,-,-,-,OTH,1,72,0,0
826.601727,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,50966,fd2d:ab8c:225::1,53,udp,0.000595,34,149,SF,1,82,1,197
826.602875,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,58048,fd2d:ab8c:225::1,53,udp,0.00042,34,94,SF,1,82,1,142
778.299309,fe80::5dd3:6bb3:7720:1e83,131,ff02::1:ff20:1e83,130,icmp,-,-,-,OTH,1,72,0,0
835.600283,192.168.1.115,60065,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
849.652833,192.168.1.115,60066,41.108.179.197,1177,tcp,3.00195,0,0,S0,2,104,0,0
849.614851,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,49159,fd2d:ab8c:225::1,53,udp,0.036374,34,149,SF,1,82,1,197
849.651775,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,49300,fd2d:ab8c:225::1,53,udp,0.000468,34,94,SF,1,82,1,142
858.653635,192.168.1.115,60066,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
872.659338,192.168.1.115,60067,41.108.179.197,1177,tcp,3.008488,0,0,S0,2,104,0,0
872.657172,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,62742,fd2d:ab8c:225::1,53,udp,0.000614,34,149,SF,1,82,1,197
872.658369,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,64575,fd2d:ab8c:225::1,53,udp,0.000479,34,94,SF,1,82,1,142
881.666771,192.168.1.115,60067,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
895.672952,192.168.1.115,60068,41.108.179.197,1177,tcp,2.998179,0,0,S0,2,104,0,0
895.670856,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,55216,fd2d:ab8c:225::1,53,udp,0.000578,34,149,SF,1,82,1,197
895.671984,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,52977,fd2d:ab8c:225::1,53,udp,0.000438,34,94,SF,1,82,1,142
904.669409,192.168.1.115,60068,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
918.722251,192.168.1.115,60069,41.108.179.197,1177,tcp,3.001707,0,0,S0,2,104,0,0
918.684133,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,51459,fd2d:ab8c:225::1,53,udp,0.036506,34,149,SF,1,82,1,197
918.721219,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,62944,fd2d:ab8c:225::1,53,udp,0.000488,34,94,SF,1,82,1,142
919.410956,192.168.1.2,5353,224.0.0.251,5353,udp,-,-,-,S0,1,73,0,0
919.410981,fd2d:ab8c:225:0:1e6f:65ff:fec0:4392,5353,ff02::fb,5353,udp,-,-,-,S0,1,93,0,0
927.722704,192.168.1.115,60069,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
941.74966,192.168.1.115,60070,41.108.179.197,1177,tcp,3.007633,0,0,S0,2,104,0,0
941.747598,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,63237,fd2d:ab8c:225::1,53,udp,0.000551,34,149,SF,1,82,1,197
941.7487,fd2d:ab8c:225:0:81d3:fd3e:7f62:aec8,64803,fd2d:ab8c:225::1,53,udp,0.000424,34,94,SF,1,82,1,142
895.608616,fe80::da58:d7ff:fe00:f72,130,ff02::1,131,icmp,-,-,-,OTH,1,72,0,0
950.75548,192.168.1.115,60070,41.108.179.197,1177,tcp,-,-,-,S0,1,48,0,0
897.268929,fe80::e8ff:97da:2f7f:abb3,131,ff02::1:ff62:aec8,130,icmp,-,-,-,OTH,1,72,0,0
